SKILL_20150317_000001	Ataque
SKILL_20150714_004626	{memo X}$Aumenta em 1 por nível de atributo a quantidade de ataques de [Benção].
SKILL_20150714_004627	$Aumenta em 1 por nível de atributo a quantidade de alvos de [Benção].
SKILL_20150714_004628	{memo X}Aumenta em 5 por nível de atributo a resistência a Trevas ao usar [Sacramento].
SKILL_20150714_004629	$Aumenta em 1 por nível de atributo a quantidade de alvos que podem ser revividos com [Ressurreição].
SKILL_20150714_004630	{memo X}Aumenta em 10 segundos por nível de atributo a duração de [Reviver].
SKILL_20150714_004631	$Ostensório: Duração
SKILL_20150714_004632	$Aumenta em 1 segundo por nível de atributo a duração de [Ostensório].
SKILL_20150714_004633	$Ostensório: Evasão
SKILL_20150714_004634	$Aumenta em 2% por nível de atributo a Evasão dos aliados ao usar [Ostensório]. 
SKILL_20150714_004635	$Aumenta em 1% por nível de atributo o dano causado ao inimigo com [Efígie].
SKILL_20150714_004636	$Reduz em 2 por nível de atributo o dano cumulativo de [Mackangdal].
SKILL_20150714_004637	$Aumenta em 1% por nível de atributo o dano causado ao inimigo com [Bwa Kayiman].
SKILL_20150714_004638	$Aumenta em 1% por nível de atributo o dano causado ao inimigo com [Damballa].
SKILL_20150714_004639	$Aumenta em 1% por nível de atributo a chance de criar um zumbi grande ao zumbificar um monstro grande.
SKILL_20150714_004640	$Aumenta em 1% por nível de atributo a chance de surgir um zumbi de cadeira de rodas ao criar zumbis.
SKILL_20150714_004641	{memo X}Tem 5% de chance por nível de atributo que o inimigo atingido com [Efígie] seja afetado por [Cegueira].
SKILL_20150714_004642	$Reduz em 2 por nível de atributo a FOR do inimigo dentro do alcance de [Ogouveve].
SKILL_20150714_004643	$Aumenta em 2% por nível de atributo a chance de surgir um novo zumbi de [Damballa].
SKILL_20150714_004644	$Bwa Kayiman: Defesa Zumbi
SKILL_20150714_004645	$Aumenta em 2 por nível de atributo a defesa física do zumbi ao usar [Bwa Kayiman].
SKILL_20150714_004646	{memo X}Aumenta em 1 por nível de atributo a quantidade máxima de zumbis criados por [Zumbificar].
SKILL_20150714_004647	$Maldição: Escuridão
SKILL_20150714_004648	$O inimigo afetado com [Maldição] recebe 10% de dano adicional dos ataques de Trevas por nível de atributo.
SKILL_20150714_004649	$Samediveve: Aumento do Alcance
SKILL_20150714_004650	{memo X}Aumenta o alcance de [Samediveve].
SKILL_20150714_004651	$Ogouveve: Aumento do Alcance
SKILL_20150714_004652	{memo X}Aumenta o alcance de [Ogouveve].
SKILL_20150714_004653	$Aumenta em 1% por nível de atributo o dano causado ao inimigo com [Entalhar].
SKILL_20150714_004654	$Aumenta em 1% por nível de atributo o dano causado ao inimigo com [Esculpir Coruja].
SKILL_20150714_004655	$Entalhar: Chance de Obtenção
SKILL_20150714_004656	{memo X}Aumenta em 5% por nível de atributo a chance de obter material com [Entalhar].
SKILL_20150714_004657	{memo X}$Ao usar uma [Maça] você causa dano adicional equivalente a 10% do ataque físico no monstro Planta por nível de atributo.
SKILL_20150714_004658	$Estátua da Deusa Vakarine: Redução de Recarga
SKILL_20150714_004659	{memo X}Reduz a recarga de [Estátua de Vakarine].
SKILL_20150714_004660	$Estátua da Deusa Laima: Habitat
SKILL_20150714_004661	Aumenta a recarga da habilidade do inimigo dentro do alcance do efeito [Estátua de Laima]
SKILL_20150714_004662	$Aumenta em 1% por nível de atributo o dano causado ao inimigo com [Explosão Astral].
SKILL_20150714_004663	$Aumenta em 1% por nível de atributo o dano causado ao inimigo com [Projeção Astral].
SKILL_20150714_004664	$Aumenta em 1% por nível de atributo o dano causado ao inimigo com [Possessão].
SKILL_20150714_004665	{memo X}Aumenta em 10% por nível de atributo a evasão do corpo ao usar [Projeção Astral].
SKILL_20150714_004666	$Recupera 5% do HP máximo por nível de atributo ao usar [Prakriti].
SKILL_20150714_004667	{memo X}Ao estar na condição Projeção Astral tem 5% de chance por nível de atributo de que o inimigo atingido por um ataque normal seja afetado por [Desproteger].
SKILL_20150714_004668	$Vashita Siddhi: Redução de SP
SKILL_20150714_004669	{memo X}Reduz o consumo de SP de [Vashita Siddhi].
SKILL_20150714_004670	$Vashita Siddhi: Confusão
SKILL_20150714_004671	{memo X}Tem chance de que o inimigo dentro do alcance de [Vashita Siddhi] seja afetado por Confusão. Aumenta a chance em 10% por nível de atributo.
SKILL_20150714_004672	$Aumenta em 1% por nível de atributo o dano causado ao inimigo com [Punição].
SKILL_20150714_004673	{memo X}$Aumenta em 5 por nível de atributo a resistência a Fogo, Gelo, Elétrico, Veneno e Terra ao usar [Resistência Elemental].
SKILL_20150714_004674	$Causa dano equivalente a 20% do ataque mágico por nível de atributo ao inimigo atingido com [Barreira].
SKILL_20150714_004675	$Restauração: Recuperação de SP
SKILL_20150714_004676	$Aumenta a recuperação de SP do personagem. Aumenta a recuperação de SP em 10 por nível de atributo. 
SKILL_20150714_004677	$Aumenta em 1% por nível de atributo o dano causado ao inimigo com [Soco Duplo].
SKILL_20150714_004678	$Aumenta em 1% por nível de atributo o dano causado ao inimigo com [Palma Vigorosa].
SKILL_20150714_004679	$Aumenta em 1% por nível de atributo o dano causado ao inimigo com [Mão Cortante].
SKILL_20150714_004680	$Aumenta em 1% por nível de atributo o dano causado ao inimigo com [Soco Próximo].
SKILL_20150714_004681	$Aumenta em 1% por nível de atributo o dano causado ao inimigo com [Explosão de Energia].
SKILL_20150714_004682	$Aumenta em 1% por nível de atributo o dano causado ao inimigo com [Dedo Divino].
SKILL_20150714_004683	{memo X}$Aumenta 20% do ataque físico do personagem pelo dano refletido por [Pele de Ferro] por nível de atributo. 
SKILL_20150714_004684	{memo X}$O inimigo atingido por [Palma Vigorosa] sofre [Sangramento] por 8 segundos. Aumenta em 1 por nível de atributo a duração de [Sangramento].
SKILL_20150714_004685	{memo X}$Tem chance do inimigo atingido por [Mão Cortante] sofrer o efeito de [Romper Armadura]. Aumenta a chance em 5% por nível de atributo.
SKILL_20150714_004686	$Escudo do Sino Dourado: Zona Segura
SKILL_20150714_004687	A área ao redor do conjurador será uma Zona Segura ao usar [Escudo do Sino Dourado].
SKILL_20150714_004688	$Indulgência: Melhoria
SKILL_20150714_004689	$Aumenta em 1% por nível de atributo o dano causado ao inimigo com [Indulgência].
SKILL_20150714_004690	$Aumenta em 1 por nível de atributo a quantidade do alvo de [Mal Discriminado].
SKILL_20150714_004691	$Oferenda: Especialidade em Indulgência
SKILL_20150714_004692	$Aumenta o ataque de Indulgência com base na quantidade de itens na Caixa de Oferenda.
SKILL_20150714_004693	$Loja de Feitiços: Duração
SKILL_20150714_004694	{memo X}Aumenta a duração ao conceder para o aliado o efeito registrado na [Loja de Feitiços]. Aumenta a duração em 3 por nível de atributo
SKILL_20150714_004695	$Indulgente: Doação
SKILL_20150714_004696	$A doação é feita pelo Mestre Indulgente. A quantidade da doação varia um pouco a cada vez.
SKILL_20150714_004697	$Aumenta em 1% por nível de atributo o dano causado ao inimigo com [Planta Carnívora].
SKILL_20150714_004698	$Aumenta em 1 segundo por nível de atributo a duração de [Chortasmata].
SKILL_20150714_004699	$Druida: Especialidade em Pequenos
SKILL_20150714_004700	$Aumenta em 20% por nível de atributo a Evasão do monstro pequeno transformado por [Metamorfose] ou [Transformação].
SKILL_20150714_004701	$Druida: Especialidade em Médios
SKILL_20150714_004702	$Aumenta em 22 por nível de atributo o ataque contra alvo pequeno, médio e grande do monstro médio transformado por [Metamorfose] ou [Transformação].
SKILL_20150714_004703	$Druida: Especialidade em Grandes
SKILL_20150714_004704	$Aumenta em 15% por nível de atributo o HP máximo do monstro grande transformado por [Metamorfose] ou [Transformação].
SKILL_20150714_004705	{memo X}Aumenta em 1 segundo por nível de atributo a duração de [Previsão].
SKILL_20150714_004706	$Alterar: Vitória
SKILL_20150714_004707	{memo X}Tem chance de 0,05% por nível de atributo que o monstro transformado por [Alterar] tenha o Bônus de Item Sortudo.
SKILL_20150714_004708	$Aumenta em 50 por nível de atributo a força de repulsão de [Estocada].
SKILL_20150714_004709	O inimigo que está no ar por [Golpe Ascendente], ao cair recebe 50% do dano do personagem.
SKILL_20150714_004710	$Aumenta em 1 por nível a quantidade permitida do uso de [Reparo].
SKILL_20150717_004711	$Ataque: #{SkillAtkAdd}#{nl}Dano de Atributo: #{CaptionRatio}#%{nl}{#339999}{ol}}[Atordoar]{/}{/} Dura: 1 segundo
SKILL_20150717_004712	$Velocidade de Movimento: +#{CaptionRatio}#{nl}Dura: #{CaptionTime}# segundos
SKILL_20150717_004713	{memo X}O ataque atinge o alvo, mas a Chance de Crítico e Resistência a Crítico diminuem.
SKILL_20150717_004714	{memo X}Chance de Crítico: -#{CaptionRatio}#%{nl}Resistência a Crítico: -#{CaptionRatio}#%{nl}Dura: #{CaptionTime}# segundos
SKILL_20150717_004715	$Dar um grito de guerra que apavora os inimigos e derruba suas defesas, reforçando o seu ataque proporcionalmente.
SKILL_20150717_004716	${#DD5500}{ol}[Físico] - [Golpe]{/}{/}{nl}Pisotear o inimigo quando você saltar ou estiver no ar. Aumenta o ataque conforme a altura do salto e evasão da bota do personagem.
SKILL_20150717_004717	$Tempo de Captura: #{CaptionRatio}# segundos
SKILL_20150717_004718	$Ataque: -#{CaptionRatio}#% {nl}Aumenta a defesa equivalente à redução do ataque{nl}Defesa Adicional: #{CaptionRatio2}#%{nl}Consome: 1% de SP por 2 segundos
SKILL_20150717_004719	$Ataque: #{SkillAtkAdd}#{nl}Dano de Atributo: #{CaptionRatio}#%{nl}Dura: #{CaptionRatio2}# segundos{nl}Taxa de Ataque de AdE: #{SkillSR}#
SKILL_20150717_004720	{memo X}Invocar o demônio do cartão inserido no Grimoire. A definição do ataque e da defesa do demônio conjurado será conforme a INT e ESP do personagem. O Grimore só pode ter cartões de monstro Demônio.
SKILL_20150717_004721	Invoca Monstro Demônio Chefe{nl}Ataque Adicional do Demônio: #{CaptionRatio}#{nl}Defesa Adicional do Demônio: #{CaptionRatio2}#
SKILL_20150717_004722	{memo X}Velocidade de movimento: - #{CaptionRatio}# {nl}Duração do Círculo Mágico: #{CaptionRatio2}# segundos{nl}{#339999}{ol}[Lentidão]{/}{/}Dura: 5 segundos
SKILL_20150717_004723	{memo X}Criar Shoggoth moldado depois de inserir o cartão no Necronomicon. A definição do ataque e da defesa do demônio conjurado será conforme a INT e ESP do personagem. O Necronomicon só pode ter cartões de Animal, Planta e Mutante.
SKILL_20150717_004724	{memo X}Ataque Adicional de Shoggothclockwise #{CaptionRatio}#{nl}Defesa Adicional de Shoggothclockwise #{CaptionRatio2}#{nl}Consome:{nl} #{CaptionTime}# de cadáver Planta, Animal, Mutante
SKILL_20150717_004725	{memo X}{#DD5500}{ol}[Físico] - [Perfurar]{/}{/}{nl}Instalar armadilha que arremessa o inimigo ao pisar nela.
SKILL_20150717_004726	{memo X}Colocar no chão símbolo de Oguon que representa força sombria. Aumenta a força dos zumbis e aliados ao redor do símbolo.
SKILL_20150717_004727	Redução de defesa física 
SKILL_20150717_004728	Redução de defesa 
SKILL_20150717_004729	Recebe dano de Fogo periodicamente
SKILL_20150717_004730	Absorção de SP
SKILL_20150717_004731	Condição de Absorção de SP
SKILL_20150717_004732	Condição de recebimento de Absorção de SP
SKILL_20150717_004733	Aumento de prata
SKILL_20150717_004734	Aumento de descarte de prata
SKILL_20150717_004735	Aumento de defesa mágica 
SKILL_20150717_004736	Redução de defesa mágica e aumento de defesa física 
SKILL_20150717_004737	Redução de velocidade de movimento
SKILL_20150717_004738	{memo X}Aumenta o SP máx. e a Defesa Mágica dependendo da quantidade de armadura de [Tecido] usada e do nível de atributo (pelo menos 3 do mesmo tipo).
SKILL_20150717_004739	{memo X}Aumenta a evasão dependendo da quantidade de armadura de [Couro] usada e do nível de atributo (pelo menos 3 do mesmo tipo).
SKILL_20150717_004740	{memo X}Aumenta o HP máx. e a Defesa Física dependendo da quantidade de armadura de [Placa] usada e do nível de atributo (pelo menos 3 do mesmo tipo).
SKILL_20150717_004741	{memo X}Causa 20 de dano adicional por nível de atributo ao atacar o inimigo pelas costas com a adaga.
SKILL_20150717_004742	$Aumenta em 1, pelo nível de atributo, o efeito de aumentar o dano físico e reduzir a defesa de [Gung Ho].
SKILL_20150717_004743	$Aumenta em 1 por nível de atributo a Taxa de Ataque da AdE de [Golpear].
SKILL_20150717_004744	$Causa [Sangramento] por 5 segundos ao inimigo atingido por [Estocada]. O dano de sangramento é proporcional à FOR do personagem.
SKILL_20150717_004745	$O inimigo atingido por [Pancada] tem 5% de chance por nível de atributo de ficar atordoado por 3 segundos.
SKILL_20150717_004746	$Aumenta em 1 por nível de atributo a Taxa de Ataque da AdE de [Lançar Escudo].
SKILL_20150717_004747	{memo X}$Aumenta em 10% por nível de atributo a defesa física ao usar [Guarda].
SKILL_20150717_004748	$Aumenta em 1 por nível de atributo o efeito de aumentar a defesa física de [Guarda Cruzada].
SKILL_20150717_004749	$Golpe Violento: Aumento de Repulsão
SKILL_20150717_004750	$Aumenta em 1 a Taxa de Ataque da AdE de [Golpe Ascendente].
SKILL_20150717_004751	$Causa dano adicional equivalente a 50% do ataque físico para repelir inimigos com [Golpe Violento].
SKILL_20150717_004752	{memo X}O inimigo atacado com [Pancada Craniana] não poderá saltar por 3 segundos.
SKILL_20150717_004753	{memo X}Tem 2% de chance de que o inimigo atingido por [Perfurar] sofra [Sangramento] por 5 segundos. O dano de sangramento será definido com base no Ataque Físico.
SKILL_20150717_004754	$Reduz em 10% o dano de Golpe por [Impulso Sincronizado] e aumenta em 10% o dano de Perfurar por nível de atributo.
SKILL_20150717_004755	Aumenta em 3 a taxa de ataque de alcance ao usar [Finestra] e dobra a taxa de reduzir Evasão.
SKILL_20150717_004756	$Reduz em 10 segundos a recarga de [Salto Longo].
SKILL_20150717_004757	{memo X}$Aumenta em 1 por nível de atributo o efeito de aumentar dano físico de [Grito de Guerra] (o atributo só é aplicado depois da diminuição da defesa do inimigo).
SKILL_20150717_004758	$Grito de Guerra: Adicionar Alvo
SKILL_20150717_004759	[Montano] causa [Lentidão] no alvo por 10 segundos e a duração de [Lentidão] aumenta em 3/2/1 seg. por nível de atributo para monstros pequenos/médios/grandes respectivamente.
SKILL_20150717_004760	{memo X}Propaga [Chamas] equivalente à quantidade do nível de atributo ao matar o inimigo em [Chamas] com [Escudo Esmagador].
SKILL_20150717_004761	{memo X}Tem 1% de chance por nível de atributo de causar o efeito [Atordoar] por 2 segundos nos inimigos empurrados com [Arremetida].
SKILL_20150717_004762	Muda a propriedade de [Onda Terrestre] para propriedade de Terra.
SKILL_20150717_004763	[Lentidão] dura por 4 segundos depois de [Prisão]. Aumenta a duração de [Lentidão] de Nv 2 por 0,4 segundo por nível de atributo.
SKILL_20150717_004764	O inimigo atingido com [Puxão Brutal] sofre o efeito da condição de [Sangramento]. Aumenta em 1 segundo por nível de atributo a duração de [Sangramento] e o dano do sangramento é baseado na sua FOR.
SKILL_20150717_004765	$Falange: Lentidão
SKILL_20150717_004766	Causa o efeito da condição de Lentidão ao bloquear o ataque do inimigo na formação [Falange]. Aumenta em 4 segundos por nível de atributo a duração de Lentidão.
SKILL_20150717_004767	$Aumenta em 1 por nível de atributo o dano refletido de [Escudo Refletor], mas, consequentemente, reduz o dano recebido.
SKILL_20150717_004768	$Aumenta em 1 por nível de atributo o efeito de bônus do Ataque Físico e Mágico de [Letargia].
SKILL_20150717_004769	{memo X}Aumenta em 50% o dano adicional do ataque Mágico ao atacar um monstro na condição [Adormecer] com [Raio de Energia].
SKILL_20150717_004770	$Tem 10% de chance por nível de atributo de que o inimigo atingido por [Bola de Fogo] sofra dano de chamas por 5 segundos. O dano de chamas é baseado na INT do personagem.
