ITEM_20150317_000001	Empty_helmet
ITEM_20181017_019855	Use this to reset the instance entry restrictions for instanced dungeons and mercenary missions.{nl}Will be automatically deleted at the end of the event period.	사용 시 인스턴스 던전과 의뢰소 미션의 입장 횟수가 초기화됩니다.{nl}9월 20일 점검 시, 일괄 삭제됩니다.	ITEM_20180827_019453	Use this to reset the instance entry restrictions for instanced dungeons and mercenary missions.{nl}Will be automatically deleted at the end of the event period.	사용 시 인스턴스 던전과 의뢰소 미션의 입장 횟수가 초기화됩니다.{nl}9월 13일 점검 시, 일괄 삭제됩니다.	
ITEM_20181017_019856	Use it when you need some time out.{nl}Will be automatically deleted at the end of the event period.	관심이 필요할 때 사용하세요. 9월 11일 점검 시, 일괄 삭제됩니다.	ITEM_20170726_015315	Use it when you need some time out.	관심이 필요할 때 사용하세요. 6월 29일 점검 시, 일괄 삭제됩니다.	
ITEM_20181017_019857	Fire it up and enjoy with your party.{nl}Grants 60 minutes of +2 movement speed and +50% EXP gains to all party members.	폭죽을 터트려 즐거운 기운을 느껴보세요.{nl}사용 시 60분 동안 파티원 전체의 이동속도 +2, 경험치 50% 증가의 효과를 줍니다.				
ITEM_20181017_019858	Right-click to use. Your character must be level 15 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.15레벨 이상에서 사용 가능합니다.{nl}9월 20일 점검 시, 일괄 삭제됩니다.	ITEM_20180827_019455	Right-click to use. You character must be level 15 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.15레벨 이상에서 사용 가능합니다.{nl}9월 13일 점검 시, 일괄 삭제됩니다.	
ITEM_20181017_019859	Right-click to use. Your character must be level 40 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.40레벨 이상에서 사용 가능합니다.{nl}9월 20일 점검 시, 일괄 삭제됩니다.	ITEM_20180827_019457	Right-click to use. You character must be level 40 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.40레벨 이상에서 사용 가능합니다.{nl}9월 13일 점검 시, 일괄 삭제됩니다.	
ITEM_20181017_019860	Right-click to use. Your character must be level 50 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.50레벨 이상에서 사용 가능합니다.{nl}9월 20일 점검 시, 일괄 삭제됩니다.	ITEM_20180827_019459	Right-click to use. You character must be level 50 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.50레벨 이상에서 사용 가능합니다.{nl}9월 13일 점검 시, 일괄 삭제됩니다.	
ITEM_20181017_019861	Right-click to use. Your character must be level 75 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.75레벨 이상에서 사용 가능합니다.{nl}9월 20일 점검 시, 일괄 삭제됩니다.	ITEM_20180827_019461	Right-click to use. You character must be level 75 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.75레벨 이상에서 사용 가능합니다.{nl}9월 13일 점검 시, 일괄 삭제됩니다.	
ITEM_20181017_019862	Right-click to use. Your character must be level 85 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.85레벨 이상에서 사용 가능합니다.{nl}9월 20일 점검 시, 일괄 삭제됩니다.	ITEM_20180827_019463	Right-click to use. You character must be level 85 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.85레벨 이상에서 사용 가능합니다.{nl}9월 13일 점검 시, 일괄 삭제됩니다.	
ITEM_20181017_019863	Right-click to use. Your character must be level 100 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.100레벨 이상에서 사용 가능합니다.{nl}9월 20일 점검 시, 일괄 삭제됩니다.	ITEM_20180827_019465	Right-click to use. You character must be level 100 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.100레벨 이상에서 사용 가능합니다.{nl}9월 13일 점검 시, 일괄 삭제됩니다.	
ITEM_20181017_019864	Right-click to use. Your character must be level 120 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.120레벨 이상에서 사용 가능합니다.{nl}9월 20일 점검 시, 일괄 삭제됩니다.	ITEM_20180827_019467	Right-click to use. You character must be level 120 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.120레벨 이상에서 사용 가능합니다.{nl}9월 13일 점검 시, 일괄 삭제됩니다.	
ITEM_20181017_019865	Right-click to use. Your character must be level 140 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.140레벨 이상에서 사용 가능합니다.{nl}9월 20일 점검 시, 일괄 삭제됩니다.	ITEM_20180827_019469	Right-click to use. You character must be level 140 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.140레벨 이상에서 사용 가능합니다.{nl}9월 13일 점검 시, 일괄 삭제됩니다.	
ITEM_20181017_019866	Right-click to use. Your character must be level 170 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.170레벨 이상에서 사용 가능합니다.{nl}9월 20일 점검 시, 일괄 삭제됩니다.	ITEM_20180827_019471	Right-click to use. You character must be level 170 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.170레벨 이상에서 사용 가능합니다.{nl}9월 13일 점검 시, 일괄 삭제됩니다.	
ITEM_20181017_019867	Right-click to use. Your character must be level 180 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.180레벨 이상에서 사용 가능합니다.{nl}9월 20일 점검 시, 일괄 삭제됩니다.	ITEM_20180827_019473	Right-click to use. You character must be level 180 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.180레벨 이상에서 사용 가능합니다.{nl}9월 13일 점검 시, 일괄 삭제됩니다.	
ITEM_20181017_019868	Right-click to use. Your character must be level 200 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.200레벨 이상에서 사용 가능합니다.{nl}9월 20일 점검 시, 일괄 삭제됩니다.	ITEM_20180827_019475	Right-click to use. You character must be level 200 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.200레벨 이상에서 사용 가능합니다.{nl}9월 13일 점검 시, 일괄 삭제됩니다.	
ITEM_20181017_019869	Right-click to use. Your character must be level 220 or above to use.{nl}Will be automatically 	마우스 오른쪽 버튼 클릭으로 사용합니다.220레벨 이상에서 사용 가능합니다.{nl}9월 20일 점검 시, 일괄 삭제됩니다.	ITEM_20180827_019477	Right-click to use. You character must be level 220 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.220레벨 이상에서 사용 가능합니다.{nl}9월 13일 점검 시, 일괄 삭제됩니다.	
ITEM_20181017_019870	Right-click to use. Your character must be level 230 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.230레벨 이상에서 사용 가능합니다.{nl}9월 20일 점검 시, 일괄 삭제됩니다.	ITEM_20180827_019479	Right-click to use. You character must be level 230 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.230레벨 이상에서 사용 가능합니다.{nl}9월 13일 점검 시, 일괄 삭제됩니다.	
ITEM_20181017_019871	Right-click to use. Your character must be level 270 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.270레벨 이상에서 사용 가능합니다.{nl}9월 20일 점검 시, 일괄 삭제됩니다.	ITEM_20180827_019481	Right-click to use. You character must be level 270 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.270레벨 이상에서 사용 가능합니다.{nl}9월 13일 점검 시, 일괄 삭제됩니다.	
ITEM_20181017_019872	Right-click to use. Your character must be level 300 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.300레벨 이상에서 사용 가능합니다.{nl}9월 20일 점검 시, 일괄 삭제됩니다.	ITEM_20180827_019483	Right-click to use. You character must be level 300 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.300레벨 이상에서 사용 가능합니다.{nl}9월 13일 점검 시, 일괄 삭제됩니다.	
ITEM_20181017_019873	Right-click to use. Your character must be level 330 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.330레벨 이상에서 사용 가능합니다.{nl}9월 20일 점검 시, 일괄 삭제됩니다.	ITEM_20180827_019485	Right-click to use. You character must be level 330 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.330레벨 이상에서 사용 가능합니다.{nl}9월 13일 점검 시, 일괄 삭제됩니다.	
ITEM_20181017_019874	Can only be used on equipment with 0 Potential. The equipment won't be destroyed upon 	포텐셜이 0인 장비에만 사용가능 하며, 실패해도 장비가 파괴되지 않습니다. 강화시 실버가 필요하지 않습니다. 실패시 강화수치가 1 감소하며, +12 강화 이상에서 실패 시 강화 수치가 +10 강화로 감소합니다. 마우스 오른쪽 클릭으로 사용합니다.{nl}9월 20일 점검 시, 일괄 삭제됩니다.	ITEM_20180827_019487	Can only be used on equipment with 1 Potential. The equipment won't be destroyed upon failure. Does not require a silver fee for enhancement. When you fail at an enhancement level of +12 or higher, it will reduce to +10.{nl}Will be automatically deleted at the end of the event period.	포텐셜이 0인 장비에만 사용가능 하며, 실패해도 장비가 파괴되지 않습니다. 강화시 실버가 필요하지 않습니다. 실패시 강화수치가 1 감소하며, +12 강화 이상에서 실패 시 강화 수치가 +10 강화로 감소합니다. 마우스 오른쪽 클릭으로 사용합니다.{nl}9월 13일 점검 시, 일괄 삭제됩니다.	
ITEM_20181017_019875	A sprout gifted by the Goddess' Blessing will grow when used.{nl}Will be automatically deleted at the end of the event period.	사용 시 여신의 축복이 깃든 새싹이 핍니다.{nl}9월 20일 점검 시, 일괄 삭제됩니다.	ITEM_20180827_019489	A sprout gifted by the Goddess' Blessing will grow when used.{nl}Will be automatically deleted at the end of the event period.	사용 시 여신의 축복이 깃든 새싹이 핍니다.{nl}9월 13일 점검 시, 일괄 삭제됩니다.	
ITEM_20181017_019876	Right-click to use. Your character must be level 350 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.350레벨 이상에서 사용 가능합니다.{nl}9월 20일 점검 시, 일괄 삭제됩니다.	ITEM_20180827_019491	Right-click to use. You character must be level 350 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.350레벨 이상에서 사용 가능합니다.{nl}9월 13일 점검 시, 일괄 삭제됩니다.	
ITEM_20181017_019877	Contains a title awarded for participating in Uska's event. This item will be removed at the end of the event period.	우스카 이벤트에서 선물하는 칭호 상자 입니다.9월 20일 점검 시, 일괄 삭제됩니다.				
ITEM_20181017_019878	Right-click to use. Your character must be level 380 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.380레벨 이상에서 사용 가능합니다.{nl}9월 20일 점검 시, 일괄 삭제됩니다.	ITEM_20180827_019496	Right-click to use. You character must be level 380 or above to use.{nl}Will be automatically deleted at the end of the event period.	마우스 오른쪽 버튼 클릭으로 사용합니다.380레벨 이상에서 사용 가능합니다.{nl}9월 13일 점검 시, 일괄 삭제됩니다.	
ITEM_20181017_019879	Right-click and enter the name of a gesture to make all characters within a range of 100 adopt the same gesture.{nl}To see the names of gestures, open [F8].{nl}Characters not using a Token will not be able to adopt Token-exclusive gestures.{nl}Will be automatically deleted at the end of the event period.	아이템을 우클릭 하여 제스처 이름을 입력하면 주변 범위 100 이내의 모든 캐릭터가 같은 제스처를 합니다.{nl}[F8]을 누르면 제스처 이름을 확인할 수 있습니다.{nl}단, 토큰을 사용하지 않은 캐릭터로 토큰 혜택 제스처를 입력할 경우 해당 제스처로 움직이지 않습니다.{nl}9월 11일 점검 시, 일괄 삭제됩니다.				
ITEM_20181017_019880	This invitation will help you level up. Will be automatically deleted at the end of the event period.	레벨업을 도와드리는 우스카의 초대장이 도착했습니다.{nl}클라페다의 우스카를 찾아가 초대장을 보여주세요.{nl}9월 20일 점검 시, 일괄 삭제됩니다.	ITEM_20180827_019517	This invitation will help you level up. Will be automatically deleted at the end of the event period.	레벨업을 도와드리는 우스카의 초대장이 도착했습니다.{nl}클라페다의 우스카를 찾아가 초대장을 보여주세요.{nl}9월 13일 점검 시, 일괄 삭제됩니다.	
